_TYPE_;_FREQ_;bias1;msen1;leftcov1;rightcov1;power1;bias2;msen2;leftcov2;rightcov2;power2;width1;width2;MSPEN;rmsen1;rmsen2;rmspen;n;ncov;epv;method;truebeta1;truebeta2
0;10000;0.1037398493;0.5919755556;0.9588;1;0.3937;-0.005902606;0.0843308492;0.9752;0.972;0.678;3.484619135;1.1164784118;0.9255095025;17.20429533;6.4934909411;0.9620340444;500;5;10;FLAC;-1.386294361;0.6931471806
0;10000;-0.214455279;0.9522394505;0.9762;0.9999;0.4903;-0.014176281;0.0868816361;0.9772;0.9715;0.6498;3.8990521383;1.1444028515;0.9281328382;21.820167856;6.5909648782;0.9633965114;500;5;10;DatAug;-1.386294361;0.6931471806
0;120001;0.1204476738;0.5892456705;0.9439;0.9821;0.3622;-0.004945364;0.0847973684;0.9594;0.9564;0.6545;3.5535433754;1.1377556923;;17.164580835;6.5114272013;;500;5;10;LXPMLE;-1.386294361;0.6931471806
0;10000;-1.900581265;43.992686119;0.966;1;0.0203;-0.008577562;0.0886199079;0.9803;0.9781;0.6478;2.8856190958;1.1508360081;0.9620315653;148.31164169;6.656572237;0.980832078;500;5;10;ML;-0.693147181;0.6931471806
0;10000;0.0181106886;0.4617641553;0.9623;0.9941;0.145;-0.009326928;0.0848790239;0.9775;0.9756;0.6636;2.6667149298;1.1257033248;1.0492456509;15.194804298;6.5145615311;1.0243269258;500;5;10;Firth;-0.693147181;0.6931471806
0;10000;0.0181123914;0.4617617999;0.9623;0.9941;0.145;-0.009326878;0.0848790401;0.9775;0.9756;0.6636;2.6667142774;1.1257033254;0.9377963194;15.194765545;6.5145621533;0.9683988431;500;5;10;FLAC;-0.693147181;0.6931471806
0;10000;-0.171224543;0.6887481846;0.9772;0.9774;0.2027;-0.015569329;0.0873233343;0.9796;0.9759;0.6353;2.8899614445;1.1538897676;0.9396967095;18.557319103;6.6076975663;0.9693795487;500;5;10;DatAug;-0.693147181;0.6931471806
0;120001;0.0271044749;0.4513487336;0.9597;0.9891;0.1318;-0.009140527;0.0850675627;0.9733;0.9716;0.6452;2.714500191;1.1466935325;;15.022462076;6.5217928017;;500;5;10;LXPMLE;-0.693147181;0.6931471806
0;10000;-0.31039113;6.0153619015;0.9695;0.9974;0.0331;0.00147773;0.0924614323;0.977;0.976;0.6588;2.0275138582;1.159693084;1.0338586889;54.842328094;6.7993173297;1.0167884189;500;5;10;ML;0;0.6931471806
0;10000;0.003136561;0.2953453574;0.9664;0.9803;0.0533;-0.000342405;0.0885767058;0.973;0.9728;0.6727;1.9490687479;1.1347767478;1.134815555;12.152064792;6.6549495047;1.0652772198;500;5;10;Firth;0;0.6931471806
0;10000;0.0031370784;0.2953447354;0.9664;0.9803;0.0533;-0.000342364;0.0885767182;0.973;0.9728;0.6727;1.9490684545;1.1347767502;1.008067654;12.152051996;6.6549499716;1.0040257238;500;5;10;FLAC;0;0.6931471806
0;10000;-0.093492181;0.371442535;0.9776;0.9695;0.0529;-0.00370194;0.090679269;0.9756;0.9736;0.6522;2.0421236728;1.1621077183;1.0109596557;13.627959037;6.7334712064;1.0054648953;500;5;10;DatAug;0;0.6931471806
0;120001;0.0048159452;0.2920533456;0.9687;0.9816;0.0481;-0.000302725;0.0886110927;0.9749;0.9741;0.6609;1.9909116664;1.1551579868;;12.084149652;6.6562411581;;500;5;10;LXPMLE;0;0.6931471806
0;10000;-0.06042792;0.6892199014;0.9721;0.9838;0.3872;-0.006123526;0.0966148193;0.9772;0.9741;0.6291;1.649759048;1.1838620343;1.218128685;18.563672877;6.9503532044;1.1036886721;500;5;10;ML;0.6931471806;0.6931471806
0;10000;-0.002715056;0.1916675826;0.9699;0.9749;0.4014;-0.009139555;0.0925829348;0.9732;0.9709;0.646;1.6007304689;1.1575541462;1.3392906788;9.7894734946;6.8037833154;1.1572772696;500;5;10;Firth;0.6931471806;0.6931471806
0;10000;-0.002714778;0.1916675756;0.9699;0.9749;0.4014;-0.009139507;0.0925829603;0.9732;0.9709;0.646;1.6007304137;1.1575541504;1.1860264633;9.7894733157;6.8037842513;1.089048421;500;5;10;FLAC;0.6931471806;0.6931471806
0;10000;-0.052568978;0.2123661156;0.9771;0.9678;0.3473;-0.009420493;0.094562297;0.9749;0.9726;0.6278;1.6559880067;1.1855876042;1.1923142878;10.304516379;6.8761288896;1.0919314483;500;5;10;DatAug;0.6931471806;0.6931471806
0;120001;-0.002714702;0.1916676521;0.9724;0.9774;0.3866;-0.009139425;0.0925830176;0.9753;0.9732;0.632;1.6354525034;1.1790055588;;9.7894752695;6.8037863582;;500;5;10;LXPMLE;0.6931471806;0.6931471806
0;10000;-0.009404041;0.146095922;0.9741;0.9797;0.9333;0.0047204893;0.1054404985;0.9798;0.9731;0.5978;1.4446148141;1.2378590902;1.5985356537;8.5468099884;7.2608711086;1.2643320979;500;5;10;ML;1.3862943611;0.6931471806
0;10000;0.0016246007;0.1394031655;0.9713;0.9758;0.9365;-0.001295894;0.1008129332;0.9763;0.9699;0.6172;1.4064555616;1.208115551;1.762856295;8.3487473756;7.099751164;1.3277259864;500;5;10;Firth;1.3862943611;0.6931471806
0;10000;0.0016248961;0.13940322;0.9713;0.9758;0.9365;-0.001295895;0.1008129501;0.9763;0.9699;0.6172;1.4064555498;1.2081155673;1.5525372926;8.3487490091;7.0997517587;1.2460085444;500;5;10;FLAC;1.3862943611;0.6931471806
0;10000;-0.025507577;0.1429359886;0.9777;0.9731;0.9194;0.0031129736;0.1025570325;0.9767;0.9725;0.6042;1.4447679246;1.2384361763;1.5612401184;8.4538745133;7.1609019152;1.2494959457;500;5;10;DatAug;1.3862943611;0.6931471806
0;120001;0.001625019;0.1394032672;0.9744;0.9775;0.9333;-0.001295717;0.1008130676;0.9782;0.9726;0.602;1.4381969037;1.2325806509;;8.3487504223;7.0997558976;;500;5;10;LXPMLE;1.3862943611;0.6931471806
0;10000;-0.000220449;0.1297501154;0.9776;0.9756;0.9991;0.0072799769;0.1154045868;0.982;0.9748;0.5635;1.3682086641;1.2991840199;2.4254964368;8.0545054286;7.5962025652;1.5574005383;500;5;10;ML;2.0794415417;0.6931471806
0;10000;-0.004402427;0.1263386018;0.9756;0.9726;0.9992;-0.003563795;0.1100337736;0.9783;0.9712;0.5871;1.3328859308;1.266376004;2.6374822341;7.9479117305;7.4173369075;1.6240327072;500;5;10;Firth;2.0794415417;0.6931471806
0;10000;-0.004402063;0.1263386605;0.9756;0.9726;0.9992;-0.003563865;0.1100338201;0.9783;0.9712;0.5871;1.3328859359;1.2663760178;2.3508993433;7.9479135783;7.4173384762;1.533264277;500;5;10;FLAC;2.0794415417;0.6931471806
0;10000;-0.022035676;0.1261571291;0.9793;0.9733;0.9989;0.0074449437;0.1114870066;0.9776;0.976;0.5808;1.3637721774;1.2987077013;2.3665999474;7.9422014934;7.4661571966;1.5383757498;500;5;10;DatAug;2.0794415417;0.6931471806
0;120001;-0.004401847;0.1263387387;0.9774;0.9753;0.9991;-0.003563543;0.1100339872;0.9802;0.9744;0.5693;1.3642501628;1.2933762948;;7.9479160394;7.4173441073;;500;5;10;LXPMLE;2.0794415417;0.6931471806
0;10000;0.0146106626;0.1398166166;0.9786;0.9743;1;0.017724781;0.1360282025;0.9821;0.9741;0.512;1.4280558511;1.3913301443;3.584964527;8.3611188416;8.2470662213;1.8934002554;500;5;10;ML;2.7725887222;0.6931471806
0;10000;-0.002444562;0.1355191499;0.9741;0.9711;1;-0.001351071;0.1277763995;0.9768;0.9707;0.5399;1.3880117962;1.3516670131;3.8737377282;8.2316204332;7.9930094287;1.968181325;500;5;10;Firth;2.7725887222;0.6931471806
0;10000;-0.002443946;0.1355193013;0.9741;0.9711;1;-0.001351174;0.1277765666;0.9768;0.9707;0.5399;1.3880118429;1.3516670301;3.4629559607;8.2316250296;7.9930146554;1.8609019213;500;5;10;FLAC;2.7725887222;0.6931471806
0;10000;-0.017858634;0.1334200578;0.9795;0.9719;1;0.0198434783;0.1303543207;0.9754;0.9773;0.5454;1.4192453411;1.3899147127;3.4895751116;8.1676207622;8.073237291;1.868040447;500;5;10;DatAug;2.7725887222;0.6931471806
0;120001;-0.00244354;0.1355193417;0.9777;0.9739;1;-0.001350862;0.1277766733;0.9798;0.9741;0.5219;1.4226641486;1.3835037284;;8.231626257;7.9930179924;;500;5;10;LXPMLE;2.7725887222;0.6931471806
0;10000;-18.01426583;384.87369297;0.9509;1;0.0014;0.013706271;0.2507755559;0.975;0.9802;0.424;392902.89603;1.5729155708;4.0501596813;339.79715698;8.6736766589;2.0125008525;300;10;3;ML;-2.772588722;0.6931471806
0;10000;1.4589237662;2.5856429235;0.9154;1;0.1225;-0.000591311;0.162681508;0.9661;0.9684;0.4735;6.4831589546;1.456640305;5.0807657029;27.851263473;6.9860183516;2.2540553904;300;10;3;Firth;-2.772588722;0.6931471806
0;10000;1.45892648;2.5856502528;0.9154;1;0.1225;-0.00059107;0.162681631;0.9661;0.9684;0.4735;6.4831563795;1.4566402701;3.6417449706;27.851302947;6.9860209911;1.9083356546;300;10;3;FLAC;-2.772588722;0.6931471806
0;10000;0.6645098739;0.9230414999;0.9785;1;0.2185;-0.010038809;0.1734758375;0.9751;0.9732;0.408;7.9118972242;1.5775405584;3.9665626621;16.640686584;7.2140662073;1.9916231225;300;10;3;DatAug;-2.772588722;0.6931471806
0;220001;1.4592820324;2.5869433068;0.9271;0.9983;0.0877;-0.000082336;0.1637194709;0.9737;0.9759;0.4243;7.0515733337;1.5554961035;;27.858266135;7.0082694916;;300;10;3;LXPMLE;-2.772588722;0.6931471806
0;10000;-16.01089281;355.64980777;0.9589;1;0.0027;0.0053352507;0.1817385584;0.977;0.9767;0.4248;385294.0787;1.5744804327;4.0048621361;326.64191759;7.3838721218;2.0012151649;300;10;3;ML;-2.079441542;0.6931471806
0;10000;0.9287503354;1.4207226174;0.9286;1;0.0965;-0.006666806;0.1646415657;0.9687;0.9631;0.4718;6.4514781735;1.4577995401;5.0466662721;20.645018412;7.0279776402;2.2464786383;300;10;3;Firth;-2.079441542;0.6931471806
0;10000;0.9287529035;1.4207266216;0.9286;1;0.0965;-0.006666579;0.1646416785;0.9687;0.9631;0.4718;6.4514740001;1.4577997261;3.5900835309;20.645047505;7.0279800468;1.894751575;300;10;3;FLAC;-2.079441542;0.6931471806
0;10000;0.1987333768;0.7795056918;0.9778;1;0.1785;-0.014888472;0.1754653435;0.9762;0.9699;0.408;7.8511441171;1.5782580699;3.9202413836;15.292210682;7.2553155026;1.9799599449;300;10;3;DatAug;-2.079441542;0.6931471806
0;220001;0.928929508;1.4226278028;0.9452;0.9982;0.0655;-0.006906324;0.1649165515;0.9752;0.971;0.4223;7.0332195243;1.5561881103;;20.658856232;7.0338442873;;300;10;3;LXPMLE;-2.079441542;0.6931471806
0;10000;-12.60644994;289.97996164;0.9688;1;0.002;0.0082252145;0.1791274675;0.9758;0.9802;0.4245;361266.99232;1.5738660858;4.0490740995;294.94743344;7.3306370971;2.0122311248;300;10;3;ML;-1.386294361;0.6931471806
0;10000;0.4609905738;0.8575013042;0.9513;0.9998;0.0758;-0.003842017;0.1620931759;0.9672;0.9705;0.4685;6.3564867277;1.4572627175;5.1071452915;16.03902713;6.9733745616;2.2598993985;300;10;3;Firth;-1.386294361;0.6931471806
0;10000;0.4609927612;0.8575022548;0.9513;0.9998;0.0758;-0.003841809;0.1620932746;0.9672;0.9705;0.4685;6.3564791151;1.4572626374;3.6322795365;16.039036019;6.9733766846;1.9058540176;300;10;3;FLAC;-1.386294361;0.6931471806
0;10000;-0.157808896;1.0119363852;0.9802;0.9998;0.1326;-0.01020218;0.1726207576;0.9745;0.9752;0.4117;7.6460205755;1.5780718438;3.9618124809;17.423573559;7.196264814;1.9904302251;300;10;3;DatAug;-1.386294361;0.6931471806
0;220001;0.4619001177;0.8585095524;0.9603;0.9984;0.0534;-0.004090227;0.1622277826;0.9745;0.9761;0.4227;6.9825441266;1.5565269792;;16.048453687;6.9762694018;;300;10;3;LXPMLE;-1.386294361;0.6931471806
0;10000;-7.667911409;182.28056977;0.9672;0.9998;0.0053;0.0006931956;0.1673843348;0.9796;0.9778;0.4289;4.3280406426;1.5520665588;4.0773681522;233.84646872;7.0862754988;2.0192494032;300;10;3;ML;-0.693147181;0.6931471806
0;10000;0.1619666867;0.7629540766;0.9526;0.9977;0.0478;-0.011172174;0.1529583375;0.9708;0.9665;0.4747;3.6522206458;1.4408633951;5.1100552416;15.128986184;6.7740313875;2.2605431298;300;10;3;Firth;-0.693147181;0.6931471806
0;10000;0.1619683016;0.7629534025;0.9526;0.9977;0.0478;-0.011171982;0.1529584132;0.9708;0.9665;0.4747;3.6522206391;1.4408634588;3.6951753039;15.128979502;6.7740330655;1.922283877;300;10;3;FLAC;-0.693147181;0.6931471806
0;10000;-0.289147021;1.2632018175;0.9781;0.9954;0.0793;-0.014120159;0.1615228382;0.9784;0.9739;0.4183;4.3242498102;1.5550941312;3.9898307235;19.46690898;6.9610955646;1.997456063;300;10;3;DatAug;-0.693147181;0.6931471806
0;220001;0.1624312858;0.7637144538;0.9636;0.9981;0.0328;-0.011033615;0.1530439826;0.9786;0.9751;0.4275;3.91405927;1.5351884764;;15.136523252;6.7759275945;;300;10;3;LXPMLE;-0.693147181;0.6931471806
0;10000;-3.473785426;83.917311959;0.9698;0.9989;0.0313;0.0123108801;0.2555713371;0.9785;0.9788;0.4143;3.4289739269;1.6035924526;3.9524577106;158.66692657;8.7562207106;1.9880788995;300;10;3;ML;0;0.6931471806
0;10000;0.0403292848;0.6966047656;0.9584;0.9896;0.052;-0.003957904;0.1686643102;0.97;0.9669;0.46;3.0469222917;1.4836626589;5.0184331814;14.456190012;7.1133180073;2.2401859703;300;10;3;Firth;0;0.6931471806
0;10000;0.0403303426;0.6966041637;0.9584;0.9896;0.052;-0.003957734;0.168664395;0.97;0.9669;0.46;3.0469223096;1.4836627934;3.5614049204;14.456183767;7.1133197949;1.8871684928;300;10;3;FLAC;0;0.6931471806
0;10000;-0.254368175;1.1241138036;0.9781;0.9797;0.0422;-0.001778139;0.1779173354;0.9763;0.974;0.4096;3.4473978516;1.6050035557;3.8616940445;18.363935882;7.3058333289;1.9651193461;300;10;3;DatAug;0;0.6931471806
0;220001;0.0403380973;0.6973939998;0.9678;0.9924;0.039;-0.003661296;0.1692993912;0.9778;0.9751;0.4136;3.2868204689;1.5844372661;;14.464376929;7.1266975068;;300;10;3;LXPMLE;0;0.6931471806
0;10000;-0.840601839;20.191968821;0.9764;0.9933;0.173;0.0040276757;0.1923491048;0.9758;0.9753;0.3994;2.8577869789;1.6237517873;4.0365504519;77.830525158;7.5963630406;2.0091168338;300;10;3;ML;0.6931471806;0.6931471806
0;10000;0.0026883132;0.5433640815;0.9682;0.9752;0.2171;-0.011073474;0.174296372;0.968;0.9655;0.4461;2.5988628551;1.5014133334;5.1329007784;12.767506588;7.2311072172;2.2655906026;300;10;3;Firth;0.6931471806;0.6931471806
0;10000;0.0026889805;0.5433639082;0.9682;0.9752;0.2171;-0.011073326;0.1742964541;0.968;0.9655;0.4461;2.5988625353;1.5014133276;3.6546901922;12.767504552;7.2311089207;1.9117244028;300;10;3;FLAC;0.6931471806;0.6931471806
0;10000;-0.147040939;0.7256183993;0.9818;0.9676;0.1473;-0.003148049;0.182439043;0.9733;0.9729;0.4021;2.853719516;1.6237958558;3.9441513478;14.754169574;7.3980884631;1.9859887582;300;10;3;DatAug;0.6931471806;0.6931471806
0;220001;0.0020116493;0.5517473823;0.9759;0.983;0.1796;-0.011139934;0.1757008263;0.9753;0.9729;0.3988;2.7899188386;1.6045308082;;12.865621426;7.2601823585;;300;10;3;LXPMLE;0.6931471806;0.6931471806
0;10000;-0.106192152;2.9898778663;0.9767;0.9839;0.5803;0.0147313613;0.2033105422;0.9789;0.9766;0.3867;2.5363263432;1.6741637686;4.4866572911;29.949346568;7.8098119486;2.1181731023;300;10;3;ML;1.3862943611;0.6931471806
0;10000;0.0017489841;0.427099422;0.9683;0.9715;0.6318;-0.003970824;0.1835784956;0.9686;0.9667;0.438;2.3273257169;1.5447937366;5.6820373101;11.319444624;7.4211554818;2.3837024374;300;10;3;Firth;1.3862943611;0.6931471806
0;10000;0.0017495187;0.4270995874;0.9683;0.9715;0.6318;-0.003970708;0.1835785688;0.9686;0.9667;0.438;2.327324997;1.5447936788;4.0295225894;11.319446815;7.421156962;2.0073670789;300;10;3;FLAC;1.3862943611;0.6931471806
0;10000;-0.070262687;0.4741499861;0.9806;0.9717;0.5499;0.0117664006;0.1913870798;0.9739;0.9756;0.3976;2.5135506722;1.6719321708;4.3797611978;11.926650654;7.577342803;2.0927879008;300;10;3;DatAug;1.3862943611;0.6931471806
0;220001;0.002575651;0.4358029854;0.9758;0.9774;0.5872;-0.002895311;0.1856174121;0.9779;0.9735;0.3865;2.4948433274;1.6537906876;;11.434198512;7.4622532542;;300;10;3;LXPMLE;1.3862943611;0.6931471806
0;10000;0.0352572477;0.7633231641;0.9753;0.9788;0.9134;0.0176083598;0.2309227972;0.9801;0.9722;0.3518;2.4263463757;1.7714745169;5.5737695014;15.13264515;8.3232709409;2.3608832037;300;10;3;ML;2.0794415417;0.6931471806
0;10000;0.0044392618;0.4016705767;0.9675;0.9666;0.9344;-0.007250974;0.2058388039;0.9709;0.9637;0.4054;2.225458217;1.6260315842;6.9232703457;10.977302629;7.8582212476;2.6312108136;300;10;3;Firth;2.0794415417;0.6931471806
0;10000;0.0044398024;0.4016708877;0.9675;0.9666;0.9344;-0.007250847;0.2058388921;0.9709;0.9637;0.4054;2.2254578638;1.6260315324;4.978158837;10.977306878;7.8582229313;2.2311787999;300;10;3;FLAC;2.0794415417;0.6931471806
0;10000;-0.031700753;0.4040601965;0.9782;0.9722;0.9034;0.0200009132;0.2140838964;0.9737;0.9736;0.3738;2.3900911568;1.7652900967;5.424307217;11.009907309;8.0140607016;2.3290142157;300;10;3;DatAug;2.0794415417;0.6931471806
0;220001;0.0214204922;0.5355011213;0.9744;0.974;0.9116;-0.001360942;0.2265295243;0.9776;0.9684;0.3537;2.3932201014;1.7471319051;;12.674791375;8.2437162306;;300;10;3;LXPMLE;2.0794415417;0.6931471806
0;10000;0.0962119052;0.490603283;0.9763;0.9774;0.9897;0.0449140206;0.6294760884;0.9796;0.9757;0.299;2.5224276451;1.9369080547;7.5199667189;12.131817048;13.742009552;2.742255772;300;10;3;ML;2.7725887222;0.6931471806
0;10000;0.0049407323;0.4313018036;0.9687;0.9645;0.9949;-0.002166371;0.2496331334;0.9673;0.9648;0.3601;2.2921169282;1.7589975841;9.0152369092;11.374996311;8.6538973889;3.0025384109;300;10;3;Firth;2.7725887222;0.6931471806
0;10000;0.0049414511;0.4313023705;0.9687;0.9645;0.9949;-0.002166173;0.2496333498;0.9673;0.9648;0.3601;2.2921162137;1.7589974243;6.710250943;11.375003787;8.6539011407;2.5904152067;300;10;3;FLAC;2.7725887222;0.6931471806
0;10000;-0.017812874;0.4072079292;0.9809;0.9746;0.9896;0.0422675735;0.262124934;0.9704;0.9784;0.3354;2.4627888587;1.9254813674;7.2949908823;11.052709115;8.8677776356;2.7009240793;300;10;3;DatAug;2.7725887222;0.6931471806
0;220001;0.0701523879;1.0157109792;0.9737;0.9692;0.9805;0.0197065411;0.3360247635;0.9723;0.9643;0.3015;2.4829937407;1.9057005915;;17.456038891;10.040290288;;300;10;3;LXPMLE;2.7725887222;0.6931471806
0;10000;-16.23896707;349.22792921;0.9632;1;0.0085;0.0029272548;0.0946921858;0.9759;0.9765;0.6471;300504.2558;1.1795178494;4.2822568962;417.86835798;6.880849724;2.0693614706;500;10;5;ML;-2.772588722;0.6931471806
0;10000;1.0240889072;1.4447494197;0.9282;1;0.4145;-0.002332384;0.0899066221;0.9723;0.9699;0.6729;6.5502671598;1.1263988254;5.0021053638;26.877029409;6.7047230416;2.2365387016;500;10;5;Firth;-2.772588722;0.6931471806
0;10000;1.0240936713;1.4447589021;0.9282;1;0.4145;-0.002332265;0.0899066572;0.9723;0.9699;0.6729;6.5502640009;1.1263988654;4.0479379537;26.877117611;6.7047243511;2.011948795;500;10;5;FLAC;-2.772588722;0.6931471806
0;10000;0.4084268319;0.7071207167;0.9782;1;0.6068;-0.009655031;0.0932851719;0.976;0.9723;0.6264;7.4768896522;1.1825793215;4.230102521;18.803200747;6.8295377537;2.0567213037;500;10;5;DatAug;-2.772588722;0.6931471806
0;220001;1.4027778433;2.5632316203;0.2343;0.298;0.0779;-0.032955138;0.1178661711;0.2909;0.2902;0.1817;3.9476430414;1.1846046113;;35.799662151;7.6767887537;;500;10;5;LXPMLE;-2.772588722;0.6931471806
0;10000;-13.21386527;295.15261346;0.959;1;0.0124;0.0016106627;0.0937810945;0.9787;0.9772;0.6371;291271.55014;1.1805005625;4.2421334228;384.15661745;6.8476672871;2.0596440039;500;10;5;ML;-2.079441542;0.6931471806
0;10000;0.5590909668;0.8313137053;0.9453;1;0.3291;-0.003655115;0.0891886424;0.973;0.9714;0.6654;6.5157374256;1.1275550363;4.9800667965;20.387664228;6.6778979619;2.2316063265;500;10;5;Firth;-2.079441542;0.6931471806
0;10000;0.5590951969;0.8313170554;0.9453;1;0.3291;-0.003655001;0.0891886741;0.973;0.9714;0.6654;6.5157221348;1.127555046;4.0027766842;20.387705308;6.6778991485;2.0006940506;500;10;5;FLAC;-2.079441542;0.6931471806
0;10000;0.0193218731;0.7896306622;0.9748;1;0.4916;-0.010103841;0.0923091324;0.979;0.9742;0.6211;7.38141858;1.1836463006;4.1867931676;19.869960521;6.7937152;2.046165479;500;10;5;DatAug;-2.079441542;0.6931471806
0;220001;1.0274937279;1.622961979;0.3201;0.3781;0.0652;-0.004513784;0.1050188373;0.3677;0.3693;0.2354;3.7276525276;1.1882071151;;28.486505393;7.2463382935;;500;10;5;LXPMLE;-2.079441542;0.6931471806
0;10000;-8.669350275;200.25346061;0.9627;1;0.0131;0.0075314481;0.0971953476;0.974;0.9781;0.6445;4.1772032226;1.1815533379;4.2871324969;316.42808078;6.9712031829;2.0705391802;500;10;5;ML;-1.386294361;0.6931471806
0;10000;0.2265127745;0.6635608308;0.9542;1;0.2144;0.0018582907;0.0922474245;0.9698;0.9702;0.6701;3.5734165155;1.1285966439;5.054469894;18.214840526;6.7914440481;2.2482148238;500;10;5;Firth;-1.386294361;0.6931471806
0;10000;0.2265160623;0.6635601453;0.9542;1;0.2144;0.0018583938;0.0922474539;0.9698;0.9702;0.6701;3.5734152755;1.1285966546;4.0462723721;18.214831118;6.7914451294;2.0115348299;500;10;5;FLAC;-1.386294361;0.6931471806
0;10000;-0.194196793;1.0074649524;0.9754;0.9997;0.3317;-0.002869461;0.0953268934;0.9743;0.9728;0.6308;4.1348064423;1.1842738036;4.2287744033;22.443985302;6.903871862;2.0563984058;500;10;5;DatAug;-1.386294361;0.6931471806
0;220001;0.6371315595;0.8833741318;0.4938;0.5467;0.0511;-0.001376475;0.106742813;0.5302;0.5343;0.3449;3.6453684816;1.1864780251;;21.016352345;7.3055736615;;500;10;5;LXPMLE;-1.386294361;0.6931471806
0;10000;-3.784819715;88.800841079;0.9713;0.9998;0.0107;0.002868128;0.0925982149;0.9753;0.9761;0.6586;3.1382132571;1.1613039451;4.421897019;210.71407295;6.8043447479;2.1028307157;500;10;5;ML;-0.693147181;0.6931471806
0;10000;0.0409780293;0.5874943043;0.9633;0.9956;0.0991;-0.002662848;0.0881612351;0.9715;0.9707;0.6849;2.8553818775;1.1107844318;5.1852462544;17.13905342;6.6393235757;2.2771135796;500;10;5;Firth;-0.693147181;0.6931471806
0;10000;0.0409801218;0.5874920592;0.9633;0.9956;0.0991;-0.002662774;0.0881612508;0.9715;0.9707;0.6849;2.8553815271;1.110784433;4.187921354;17.139020672;6.639324169;2.0464411435;500;10;5;FLAC;-0.693147181;0.6931471806
0;10000;-0.229726107;0.9363638845;0.9785;0.9877;0.1561;-0.005213173;0.0907863355;0.975;0.9737;0.6476;3.162070138;1.1630129992;4.361975203;21.637512386;6.7374451955;2.0885342236;500;10;5;DatAug;-0.693147181;0.6931471806
0;220001;0.2976511121;0.4682877285;0.7197;0.7568;0.029;-0.00225056;0.0943285851;0.7373;0.7386;0.4985;2.8809814563;1.1593372453;;15.301760168;6.8676264115;;500;10;5;LXPMLE;-0.693147181;0.6931471806
0;10000;-1.052697218;23.996000083;0.9708;0.9969;0.0323;0.0066778993;0.0991452081;0.9742;0.9754;0.6296;2.6025493738;1.2034765516;4.1345526785;109.5353826;7.0407814944;2.0333599481;500;10;5;ML;0;0.6931471806
0;10000;0.0051006472;0.4685970061;0.9637;0.9804;0.0559;0.0002426242;0.0941010313;0.969;0.9697;0.6588;2.4207944335;1.1492085584;4.9055561652;15.306812308;6.8593378422;2.2148490163;500;10;5;Firth;0;0.6931471806
0;10000;0.0051015787;0.4685957518;0.9637;0.9804;0.0559;0.0002426862;0.0941010477;0.969;0.9697;0.6588;2.4207938698;1.1492085427;3.9089393249;15.306791823;6.8593384408;1.9771037719;500;10;5;FLAC;0;0.6931471806
0;10000;-0.15149124;0.6456015495;0.9791;0.9675;0.0534;0.0003878722;0.0967257006;0.9734;0.974;0.6232;2.6256248746;1.2048794243;4.076021856;17.966657306;6.9543403927;2.0189160101;500;10;5;DatAug;0;0.6931471806
0;220001;0.0988153084;0.3545891828;0.8875;0.9227;0.0358;-0.002934838;0.0993174295;0.9039;0.9047;0.5787;2.4883751211;1.1989181141;;13.315201516;7.0468939801;;500;10;5;LXPMLE;0;0.6931471806
0;10000;-0.1488272;2.6690941282;0.9711;0.9865;0.2645;0.0057954421;0.1026483015;0.976;0.9768;0.6211;2.114279951;1.2149536722;4.3360118984;36.53145308;7.1640875729;2.0823092706;500;10;5;ML;0.6931471806;0.6931471806
0;10000;-0.002314605;0.3060867017;0.9668;0.9735;0.2986;-0.001594682;0.0975722713;0.9708;0.9701;0.647;1.9977317227;1.1588991478;5.1438968086;12.371069107;6.9847072685;2.2680160512;500;10;5;Firth;0.6931471806;0.6931471806
0;10000;-0.002314241;0.3060864389;0.9668;0.9735;0.2986;-0.001594636;0.0975722857;0.9708;0.9701;0.647;1.997731667;1.1588991699;4.112337704;12.371063796;6.9847077848;2.0278899635;500;10;5;FLAC;0.6931471806;0.6931471806
0;10000;-0.079638196;0.354511284;0.9781;0.9689;0.231;0.0019569415;0.0999180925;0.9743;0.9748;0.6188;2.1165095723;1.2155325058;4.2774977434;13.313738843;7.0681713513;2.0682112424;500;10;5;DatAug;0.6931471806;0.6931471806
0;220001;0.0052164353;0.2882981842;0.9548;0.9749;0.2678;-0.005019599;0.101568147;0.9677;0.9666;0.6107;2.0805228514;1.207928788;;12.006210564;7.1262945157;;500;10;5;LXPMLE;0.6931471806;0.6931471806
0;10000;-0.011068706;0.2429659361;0.9749;0.9811;0.8029;0.0088759436;0.1060480042;0.9773;0.9746;0.5958;1.8702638325;1.2557369777;4.7848205754;11.02193123;7.2817581739;2.187423273;500;10;5;ML;1.3862943611;0.6931471806
0;10000;-0.00040265;0.2257933573;0.9689;0.9741;0.8273;-0.000261804;0.1004528112;0.9731;0.9683;0.6285;1.7770946071;1.1968028181;5.6555898437;10.625284875;7.0870590229;2.3781484066;500;10;5;Firth;1.3862943611;0.6931471806
0;10000;-0.000402416;0.2257934091;0.9689;0.9741;0.8273;-0.000261777;0.1004528234;0.9731;0.9683;0.6285;1.7770946984;1.1968028123;4.5283562253;10.625286094;7.0870594531;2.127993474;500;10;5;FLAC;1.3862943611;0.6931471806
0;10000;-0.03998993;0.2334446351;0.9786;0.9736;0.779;0.0074032016;0.102736288;0.9752;0.9743;0.6003;1.8628281763;1.2554045461;4.7138910743;10.803810326;7.1671573175;2.1711497126;500;10;5;DatAug;1.3862943611;0.6931471806
