isim,Parameter,DF,Estimate,StdErr,LowerLRCL,UpperLRCL,ChiSq,ProbChiSq
5359,x2,1,1.6668,0.4754,0.7711,2.6697,12.29,0.0005
5359,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5360,Intercept,1,-2.9945,0.3920,-3.8737,-2.3121,58.35,<.0001
5360,x1,1,0.3555,0.5444,-0.8345,1.3517,0.43,0.5137
5360,x2,1,1.2608,0.4827,0.3471,2.2734,6.82,0.0090
5360,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5361,Intercept,1,-2.7107,0.3239,-3.4192,-2.1357,70.04,<.0001
5361,x1,1,0.3610,0.8933,-1.8585,1.8775,0.16,0.6862
5361,x2,1,0.0156,0.5847,-1.2304,1.1124,0.00,0.9787
5361,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5362,Intercept,1,-2.6545,0.3645,-3.4647,-2.0156,53.03,<.0001
5362,x1,1,-0.0897,0.6719,-1.6923,1.0554,0.02,0.8938
5362,x2,1,1.1144,0.4392,0.2876,2.0365,6.44,0.0112
5362,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5363,Intercept,1,-2.6697,0.3240,-3.3791,-2.0947,67.88,<.0001
5363,x1,1,0.3447,0.6876,-1.2751,1.5353,0.25,0.6162
5363,x2,1,0.9983,0.4457,0.1209,1.8936,5.02,0.0251
5363,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5364,Intercept,1,-2.2422,0.2726,-2.8276,-1.7509,67.66,<.0001
5364,x1,1,0.7714,0.6897,-0.8479,1.9675,1.25,0.2634
5364,x2,1,-0.0192,0.4473,-0.9371,0.8401,0.00,0.9657
5364,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5365,Intercept,1,-2.6388,0.3249,-3.3493,-2.0618,65.96,<.0001
5365,x1,1,0.3290,0.5996,-1.0201,1.4016,0.30,0.5833
5365,x2,1,0.7035,0.4478,-0.1780,1.6024,2.47,0.1162
5365,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5366,Intercept,1,-2.5912,0.3243,-3.3003,-2.0152,63.82,<.0001
5366,x1,1,-0.0814,0.8545,-2.2639,1.3212,0.01,0.9241
5366,x2,1,0.2362,0.4866,-0.7515,1.1902,0.24,0.6273
5366,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5367,Intercept,1,-2.8701,0.3443,-3.6280,-2.2618,69.49,<.0001
5367,x1,1,0.9042,0.4521,0.0081,1.7988,4.00,0.0455
5367,x2,1,1.0032,0.4715,0.0859,1.9561,4.53,0.0334
5367,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5368,Intercept,1,-2.8718,0.3642,-3.6803,-2.2329,62.19,<.0001
5368,x1,1,-0.0003,0.8566,-2.1914,1.4050,0.00,0.9997
5368,x2,1,0.9339,0.4879,-0.0219,1.9257,3.66,0.0556
5368,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5369,Intercept,1,-2.6135,0.3245,-3.3239,-2.0376,64.85,<.0001
5369,x1,1,0.8937,0.4934,-0.1717,1.8010,3.28,0.0701
5369,x2,1,0.9586,0.4156,0.1594,1.8095,5.32,0.0211
5369,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5370,Intercept,1,-3.0440,0.4260,-4.0131,-2.3107,51.06,<.0001
5370,x1,1,-0.2969,0.8902,-2.5388,1.2083,0.11,0.7387
5370,x2,1,0.9681,0.5592,-0.1214,2.1253,3.00,0.0834
5370,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5371,Intercept,1,-3.2239,0.4315,-4.1984,-2.4766,55.82,<.0001
5371,x1,1,1.0985,0.5424,-0.0850,2.0939,4.10,0.0428
5371,x2,1,1.2272,0.5098,0.2714,2.3120,5.80,0.0161
5371,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5372,Intercept,1,-3.0410,0.4247,-4.0047,-2.3084,51.27,<.0001
5372,x1,1,-0.1537,0.8809,-2.3658,1.3308,0.03,0.8615
5372,x2,1,0.5996,0.5817,-0.5520,1.7852,1.06,0.3026
5372,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5373,Intercept,1,-3.0087,0.3916,-3.8871,-2.3272,59.04,<.0001
5373,x1,1,0.6620,0.6504,-0.7547,1.8735,1.04,0.3087
5373,x2,1,0.7857,0.5528,-0.3115,1.8986,2.02,0.1553
5373,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5374,Intercept,1,-3.5205,0.5333,-4.7830,-2.6288,43.58,<.0001
5374,x1,1,0.6202,0.5412,-0.5656,1.6090,1.31,0.2518
5374,x2,1,1.8760,0.5951,0.8146,3.2207,9.94,0.0016
5374,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5375,Intercept,1,-2.3652,0.2861,-2.9810,-1.8503,68.32,<.0001
5375,x1,1,1.2247,0.4521,0.2819,2.0784,7.34,0.0068
5375,x2,1,0.2344,0.4057,-0.5660,1.0398,0.33,0.5635
5375,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5376,Intercept,1,-2.4494,0.2971,-3.0917,-1.9170,67.99,<.0001
5376,x1,1,0.1201,0.5854,-1.2085,1.1557,0.04,0.8374
5376,x2,1,0.5901,0.4199,-0.2441,1.4233,1.97,0.1599
5376,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5377,Intercept,1,-2.7900,0.3422,-3.5448,-2.1864,66.45,<.0001
5377,x1,1,-1.9016,1.4375,-6.7259,0.1201,1.75,0.1859
5377,x2,1,1.2570,0.4597,0.3563,2.1884,7.48,0.0062
5377,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5378,Intercept,1,-2.3936,0.2938,-3.0243,-1.8642,66.37,<.0001
5378,x1,1,1.1975,0.4159,0.3453,1.9943,8.29,0.0040
5378,x2,1,0.2956,0.3982,-0.4874,1.0893,0.55,0.4579
5378,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5379,Intercept,1,-2.5585,0.3243,-3.2683,-1.9831,62.26,<.0001
5379,x1,1,0.4214,0.6168,-0.9516,1.5398,0.47,0.4945
5379,x2,1,0.4327,0.4673,-0.4978,1.3609,0.86,0.3545
5379,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5380,Intercept,1,-2.8609,0.3900,-3.7359,-2.1824,53.82,<.0001
5380,x1,1,-0.4367,1.4275,-5.2162,1.5689,0.09,0.7597
5380,x2,1,0.8009,0.5042,-0.1750,1.8420,2.52,0.1122
5380,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5381,Intercept,1,-2.4542,0.3102,-3.1284,-1.9006,62.60,<.0001
5381,x1,1,1.0226,0.5462,-0.1693,2.0214,3.51,0.0611
5381,x2,1,0.2045,0.4401,-0.6674,1.0799,0.22,0.6422
5381,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5382,Intercept,1,-2.6456,0.3430,-3.4012,-2.0399,59.48,<.0001
5382,x1,1,-0.0462,0.5984,-1.3941,1.0234,0.01,0.9385
5382,x2,1,0.8150,0.4533,-0.0661,1.7376,3.23,0.0722
5382,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5383,Intercept,1,-2.5778,0.3239,-3.2874,-2.0034,63.33,<.0001
5383,x1,1,-0.2287,0.8736,-2.4493,1.2226,0.07,0.7935
5383,x2,1,0.6155,0.4672,-0.3193,1.5423,1.74,0.1876
5383,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5384,Intercept,1,-2.4388,0.2949,-3.0709,-1.9065,68.38,<.0001
5384,x1,1,1.1323,0.3680,0.3685,1.8270,9.47,0.0021
5384,x2,1,0.9650,0.3519,0.2910,1.6842,7.52,0.0061
5384,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5385,Intercept,1,-3.7074,0.5335,-4.9715,-2.8161,48.29,<.0001
5385,x1,1,0.2171,0.7374,-1.4665,1.5572,0.09,0.7684
5385,x2,1,1.7176,0.6572,0.4778,3.1441,6.83,0.0090
5385,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5386,Intercept,1,-2.6291,0.3428,-3.3843,-2.0240,58.82,<.0001
5386,x1,1,0.5207,0.6274,-0.8659,1.6678,0.69,0.4066
5386,x2,1,0.4153,0.4952,-0.5721,1.4001,0.70,0.4017
5386,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5387,Intercept,1,-2.3368,0.2632,-2.9004,-1.8610,78.80,<.0001
5387,x1,1,1.3822,0.5025,0.3382,2.3369,7.57,0.0059
5387,x2,1,0.2609,0.4292,-0.6079,1.0898,0.37,0.5433
5387,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5388,Intercept,1,-3.5421,0.5339,-4.8074,-2.6503,44.01,<.0001
5388,x1,1,0.5491,0.5432,-0.5863,1.5929,1.02,0.3121
5388,x2,1,1.7578,0.6302,0.5974,3.1501,7.78,0.0053
5388,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5389,Intercept,1,-2.7755,0.3293,-3.4939,-2.1897,71.05,<.0001
5389,x1,1,0.7995,0.4951,-0.2323,1.7392,2.61,0.1064
5389,x2,1,0.7659,0.4594,-0.1391,1.6844,2.78,0.0955
5389,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5390,Intercept,1,-2.6911,0.3431,-3.4464,-2.0850,61.52,<.0001
5390,x1,1,-0.2440,0.6989,-1.8740,0.9807,0.12,0.7270
5390,x2,1,0.7015,0.4931,-0.2839,1.6821,2.02,0.1549
5390,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5391,Intercept,1,-2.5688,0.3021,-3.2203,-2.0262,72.31,<.0001
5391,x1,1,1.1114,0.3999,0.2846,1.8706,7.73,0.0054
5391,x2,1,0.8071,0.3825,0.0689,1.5840,4.45,0.0348
5391,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5392,Intercept,1,-2.9611,0.3932,-3.8420,-2.2759,56.70,<.0001
5392,x1,1,1.1391,0.4796,0.2021,2.1029,5.64,0.0175
5392,x2,1,0.8161,0.5265,-0.2001,1.8947,2.40,0.1211
5392,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5393,Intercept,1,-4.0705,0.6288,-5.6097,-3.0425,41.90,<.0001
5393,x1,1,1.1859,0.7521,-0.5054,2.5744,2.49,0.1149
5393,x2,1,1.6565,0.7521,0.2680,3.3478,4.85,0.0276
5393,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5394,Intercept,1,-3.2312,0.4258,-4.1982,-2.4972,57.59,<.0001
5394,x1,1,0.4937,0.5869,-0.7547,1.6034,0.71,0.4003
5394,x2,1,1.1758,0.5549,0.1054,2.3275,4.49,0.0341
5394,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5395,Intercept,1,-2.3520,0.2727,-2.9351,-1.8591,74.41,<.0001
5395,x1,1,0.9004,0.5532,-0.2997,1.9141,2.65,0.1036
5395,x2,1,-0.4156,0.5169,-1.5140,0.5467,0.65,0.4214
5395,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5396,Intercept,1,-2.6104,0.3102,-3.2847,-2.0568,70.83,<.0001
5396,x1,1,1.1230,0.4587,0.1706,1.9942,5.99,0.0144
5396,x2,1,0.7524,0.4231,-0.0740,1.6032,3.16,0.0754
5396,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5397,Intercept,1,-2.6538,0.3437,-3.4106,-2.0466,59.60,<.0001
5397,x1,1,0.7582,0.4930,-0.2452,1.7149,2.37,0.1241
5397,x2,1,0.6494,0.4796,-0.2914,1.6134,1.83,0.1758
5397,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5398,Intercept,1,-2.4143,0.2826,-3.0239,-1.9069,73.01,<.0001
5398,x1,1,-0.2467,0.6837,-1.8630,0.9317,0.13,0.7183
5398,x2,1,0.9306,0.4083,0.1176,1.7378,5.19,0.0227
5398,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5399,Intercept,1,-2.4210,0.2891,-3.0430,-1.9008,70.11,<.0001
5399,x1,1,1.0048,0.5240,-0.1049,1.9839,3.68,0.0552
5399,x2,1,-0.0496,0.4686,-1.0044,0.8538,0.01,0.9158
5399,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5400,Intercept,1,-2.3151,0.2829,-2.9252,-1.8070,66.98,<.0001
5400,x1,1,0.3250,0.6040,-1.0312,1.4076,0.29,0.5905
5400,x2,1,0.4373,0.4248,-0.4151,1.2702,1.06,0.3033
5400,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5401,Intercept,1,-2.2378,0.2839,-2.8496,-1.7276,62.15,<.0001
5401,x1,1,0.4815,0.4833,-0.5690,1.3622,0.99,0.3191
5401,x2,1,0.6867,0.3788,-0.0512,1.4489,3.29,0.0699
5401,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5402,Intercept,1,-2.8930,0.3658,-3.7052,-2.2511,62.54,<.0001
5402,x1,1,1.3001,0.4238,0.4587,2.1376,9.41,0.0022
5402,x2,1,0.9795,0.4686,0.0835,1.9469,4.37,0.0366
5402,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5403,Intercept,1,-2.7607,0.3435,-3.5169,-2.1540,64.61,<.0001
5403,x1,1,0.8154,0.5748,-0.3668,1.9257,2.01,0.1560
5403,x2,1,0.6101,0.5288,-0.4533,1.6469,1.33,0.2486
5403,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5404,Intercept,1,-2.2243,0.2584,-2.7749,-1.7556,74.10,<.0001
5404,x1,1,1.2510,0.4432,0.3525,2.1038,7.97,0.0048
5404,x2,1,-0.0273,0.4165,-0.8616,0.7810,0.00,0.9477
5404,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5405,Intercept,1,-2.7058,0.3273,-3.4203,-2.1239,68.36,<.0001
5405,x1,1,0.4624,0.5925,-0.8747,1.5184,0.61,0.4351
5405,x2,1,0.8724,0.4502,-0.0174,1.7738,3.75,0.0527
5405,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5406,Intercept,1,-2.8582,0.3687,-3.6747,-2.2098,60.11,<.0001
5406,x1,1,0.9084,0.3860,0.1258,1.6550,5.54,0.0186
5406,x2,1,1.3388,0.4338,0.5285,2.2533,9.53,0.0020
5406,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5407,Intercept,1,-2.3055,0.2828,-2.9155,-1.7977,66.48,<.0001
5407,x1,1,0.2560,0.6001,-1.0955,1.3285,0.18,0.6697
5407,x2,1,0.5261,0.4147,-0.3014,1.3435,1.61,0.2046
5407,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5408,Intercept,1,-2.0751,0.2453,-2.5973,-1.6298,71.57,<.0001
5408,x1,1,-0.7456,1.4121,-5.4388,1.2426,0.28,0.5975
5408,x2,1,-0.6312,0.5768,-1.9322,0.3951,1.20,0.2738
5408,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5409,Intercept,1,-3.0958,0.3926,-3.9760,-2.4121,62.18,<.0001
5409,x1,1,0.6667,0.4571,-0.2824,1.5371,2.13,0.1447
5409,x2,1,1.6448,0.4770,0.7477,2.6496,11.89,0.0006
5409,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5410,Intercept,1,-2.2467,0.2751,-2.8368,-1.7502,66.67,<.0001
5410,x1,1,1.2065,0.4513,0.2648,2.0574,7.15,0.0075
5410,x2,1,0.1490,0.3994,-0.6424,0.9376,0.14,0.7092
5410,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5411,Intercept,1,-2.8558,0.3650,-3.6670,-2.2160,61.23,<.0001
5411,x1,1,1.7271,0.4330,0.8339,2.5550,15.91,<.0001
5411,x2,1,1.3375,0.4497,0.4858,2.2761,8.84,0.0029
5411,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5412,Intercept,1,-2.4789,0.3148,-3.1621,-1.9168,62.01,<.0001
5412,x1,1,1.1707,0.5878,-0.0803,2.2677,3.97,0.0464
5412,x2,1,-0.2157,0.5323,-1.3120,0.8024,0.16,0.6853
5412,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5413,Intercept,1,-2.5719,0.3237,-3.2806,-1.9977,63.14,<.0001
5413,x1,1,-0.1228,0.8745,-2.3360,1.3345,0.02,0.8883
5413,x2,1,0.1978,0.4954,-0.8107,1.1658,0.16,0.6898
5413,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5414,Intercept,1,-2.2594,0.2737,-2.8469,-1.7657,68.13,<.0001
5414,x1,1,0.5164,0.4602,-0.4642,1.3690,1.26,0.2618
5414,x2,1,0.6543,0.3805,-0.0936,1.4124,2.96,0.0855
5414,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5415,Intercept,1,-2.7710,0.3649,-3.5825,-2.1318,57.67,<.0001
5415,x1,1,-0.1143,0.5457,-1.3078,0.8858,0.04,0.8340
5415,x2,1,1.3712,0.4586,0.4944,2.3225,8.94,0.0028
5415,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5416,Intercept,1,-2.5547,0.3130,-3.2339,-1.9955,66.62,<.0001
5416,x1,1,1.3322,0.5063,0.2496,2.2721,6.92,0.0085
5416,x2,1,0.4343,0.4384,-0.4330,1.3073,0.98,0.3219
5416,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5417,Intercept,1,-2.4717,0.3118,-3.1485,-1.9147,62.84,<.0001
5417,x1,1,0.9277,0.5693,-0.3794,1.9210,2.66,0.1032
5417,x2,1,0.7295,0.3922,-0.0265,1.5300,3.46,0.0629
5417,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5418,Intercept,1,-3.3250,0.4699,-4.4108,-2.5253,50.06,<.0001
5418,x1,1,0.2321,0.7120,-1.4174,1.4959,0.11,0.7445
5418,x2,1,1.2999,0.5825,0.1972,2.5412,4.98,0.0256
5418,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5419,Intercept,1,-2.5540,0.3086,-3.2255,-2.0037,68.49,<.0001
5419,x1,1,1.1650,0.6798,-0.2917,2.4414,2.94,0.0866
5419,x2,1,-0.0145,0.5604,-1.1853,1.0409,0.00,0.9794
5419,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5420,Intercept,1,-2.4848,0.3110,-3.1606,-1.9297,63.84,<.0001
5420,x1,1,1.4035,0.4067,0.6127,2.2171,11.91,0.0006
5420,x2,1,0.3052,0.4335,-0.5384,1.1749,0.50,0.4815
5420,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5421,Intercept,1,-2.8143,0.3433,-3.5706,-2.2082,67.20,<.0001
5421,x1,1,1.0897,0.4577,0.1588,1.9773,5.67,0.0173
5421,x2,1,0.9950,0.4577,0.1073,1.9259,4.72,0.0297
5421,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5422,Intercept,1,-2.3848,0.3154,-3.0689,-1.8212,57.17,<.0001
5422,x1,1,1.0691,0.5125,0.0098,2.0466,4.35,0.0370
5422,x2,1,-0.3249,0.4801,-1.2872,0.6152,0.46,0.4986
5422,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5423,Intercept,1,-2.6685,0.3254,-3.3796,-2.0904,67.25,<.0001
5423,x1,1,1.0133,0.6895,-0.6036,2.2124,2.16,0.1417
5423,x2,1,0.5557,0.4762,-0.4014,1.4957,1.36,0.2433
5423,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5424,Intercept,1,-2.3280,0.2731,-2.9144,-1.8356,72.65,<.0001
5424,x1,1,0.7163,0.6469,-0.6967,1.9020,1.23,0.2682
5424,x2,1,-0.0537,0.5209,-1.1456,0.9208,0.01,0.9178
5424,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5425,Intercept,1,-2.8873,0.3910,-3.7649,-2.2070,54.52,<.0001
5425,x1,1,-0.7862,0.8615,-2.9885,0.6304,0.83,0.3614
5425,x2,1,1.1287,0.5010,0.1641,2.1667,5.08,0.0243
5425,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5426,Intercept,1,-2.6998,0.3260,-3.4119,-2.1204,68.57,<.0001
5426,x1,1,0.7342,0.6795,-0.8699,1.9066,1.17,0.2800
5426,x2,1,0.7461,0.4586,-0.1669,1.6594,2.65,0.1038
5426,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5427,Intercept,1,-2.4433,0.2947,-3.0813,-1.9155,68.72,<.0001
5427,x1,1,-0.2307,0.8502,-2.4122,1.1556,0.07,0.7862
5427,x2,1,0.3419,0.4515,-0.5756,1.2216,0.57,0.4489
5427,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5428,Intercept,1,-2.1899,0.2648,-2.7562,-1.7109,68.39,<.0001
5428,x1,1,0.6806,0.5279,-0.4857,1.6314,1.66,0.1973
5428,x2,1,0.1793,0.3938,-0.6091,0.9510,0.21,0.6489
5428,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5429,Intercept,1,-2.0238,0.2555,-2.5687,-1.5607,62.76,<.0001
5429,x1,1,0.1086,0.5262,-1.0559,1.0548,0.04,0.8364
5429,x2,1,0.4761,0.3812,-0.2861,1.2228,1.56,0.2116
5429,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5430,Intercept,1,-2.5088,0.2955,-3.1482,-1.9795,72.08,<.0001
5430,x1,1,0.6457,0.7272,-1.0175,1.9407,0.79,0.3746
5430,x2,1,-0.0311,0.5458,-1.1826,0.9920,0.00,0.9546
5430,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5431,Intercept,1,-2.5758,0.3106,-3.2508,-2.0213,68.77,<.0001
5431,x1,1,1.2712,0.4621,0.3323,2.1649,7.57,0.0059
5431,x2,1,0.6242,0.4432,-0.2481,1.5068,1.98,0.1590
5431,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5432,Intercept,1,-2.5030,0.3082,-3.1745,-1.9540,65.95,<.0001
5432,x1,1,-1.0221,0.8486,-3.2181,0.3485,1.45,0.2284
5432,x2,1,1.0849,0.3973,0.3175,1.8946,7.46,0.0063
5432,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5433,Intercept,1,-3.0312,0.3915,-3.9099,-2.3502,59.95,<.0001
5433,x1,1,0.9192,0.6414,-0.4864,2.1079,2.05,0.1518
5433,x2,1,0.8948,0.5378,-0.1643,1.9862,2.77,0.0961
5433,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5434,Intercept,1,-2.6330,0.3258,-3.3453,-2.0542,65.31,<.0001
5434,x1,1,0.9293,0.4910,-0.0965,1.8593,3.58,0.0584
5434,x2,1,0.6215,0.4484,-0.2567,1.5228,1.92,0.1658
5434,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5435,Intercept,1,-2.5455,0.3083,-3.2169,-1.9963,68.19,<.0001
5435,x1,1,0.6033,0.6278,-0.7853,1.7528,0.92,0.3366
5435,x2,1,0.5812,0.4649,-0.3564,1.4931,1.56,0.2113
5435,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5436,Intercept,1,-2.6771,0.3434,-3.4327,-2.0705,60.79,<.0001
5436,x1,1,0.6253,0.6961,-1.0005,1.8426,0.81,0.3690
5436,x2,1,0.4363,0.4914,-0.5449,1.4142,0.79,0.3746
5436,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5437,Intercept,1,-2.8476,0.3919,-3.7265,-2.1654,52.80,<.0001
5437,x1,1,0.6115,0.5826,-0.6313,1.7083,1.10,0.2939
5437,x2,1,0.4458,0.5279,-0.5841,1.5237,0.71,0.3984
5437,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5438,Intercept,1,-2.8884,0.3489,-3.6538,-2.2706,68.54,<.0001
5438,x1,1,0.6963,0.5524,-0.5019,1.7147,1.59,0.2075
5438,x2,1,0.6989,0.4786,-0.2476,1.6585,2.13,0.1442
5438,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5439,Intercept,1,-3.1327,0.4261,-4.1000,-2.3979,54.06,<.0001
5439,x1,1,0.0809,0.5519,-1.1190,1.0976,0.02,0.8834
5439,x2,1,1.4191,0.5170,0.4480,2.5171,7.53,0.0061
5439,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5440,Intercept,1,-2.5694,0.3437,-3.3255,-1.9619,55.88,<.0001
5440,x1,1,-0.0886,0.6861,-1.7017,1.1015,0.02,0.8972
5440,x2,1,0.5612,0.4742,-0.3764,1.5135,1.40,0.2366
5440,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5441,Intercept,1,-2.2408,0.2721,-2.8256,-1.7505,67.81,<.0001
5441,x1,1,0.0263,0.5992,-1.3241,1.0960,0.00,0.9650
5441,x2,1,0.4518,0.4075,-0.3647,1.2508,1.23,0.2675
5441,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5442,Intercept,1,-3.8583,0.6288,-5.4017,-2.8327,37.65,<.0001
5442,x1,1,1.0240,0.7631,-0.6845,2.4427,1.80,0.1796
5442,x2,1,1.2030,0.7631,-0.2157,2.9116,2.49,0.1149
5442,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5443,Intercept,1,-2.8802,0.3670,-3.6934,-2.2353,61.59,<.0001
5443,x1,1,1.1960,0.5742,-0.0344,2.2686,4.34,0.0373
5443,x2,1,0.5385,0.5093,-0.4648,1.5640,1.12,0.2903
5443,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5444,Intercept,1,-2.3914,0.2828,-3.0015,-1.8836,71.52,<.0001
5444,x1,1,0.5435,0.5149,-0.5531,1.5056,1.11,0.2912
5444,x2,1,0.6894,0.4145,-0.1362,1.5069,2.77,0.0962
5444,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5445,Intercept,1,-2.9833,0.3671,-3.7971,-2.3381,66.03,<.0001
5445,x1,1,1.0806,0.4630,0.0969,1.9428,5.45,0.0196
5445,x2,1,1.3699,0.4430,0.5343,2.2976,9.56,0.0020
5445,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5446,Intercept,1,-2.6044,0.3044,-3.2608,-2.0581,73.22,<.0001
5446,x1,1,1.0023,0.4960,-0.0638,1.9187,4.08,0.0433
5446,x2,1,0.6001,0.4297,-0.2588,1.4482,1.95,0.1626
5446,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5447,Intercept,1,-2.1381,0.2514,-2.6721,-1.6809,72.35,<.0001
5447,x1,1,1.0180,0.4010,0.1992,1.7852,6.44,0.0111
5447,x2,1,0.1516,0.3732,-0.5889,0.8845,0.17,0.6846
5447,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5448,Intercept,1,-2.6973,0.3428,-3.4531,-2.0924,61.90,<.0001
5448,x1,1,0.3144,0.4971,-0.7563,1.2315,0.40,0.5271
5448,x2,1,1.1193,0.4323,0.2927,2.0112,6.70,0.0096
5448,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5449,Intercept,1,-2.5675,0.3235,-3.2697,-1.9905,63.00,<.0001
5449,x1,1,1.0741,0.6112,-0.2815,2.1857,3.09,0.0789
5449,x2,1,-0.3032,0.5638,-1.5122,0.7508,0.29,0.5908
5449,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5450,Intercept,1,-2.6200,0.3250,-3.3308,-2.0427,64.97,<.0001
5450,x1,1,0.0474,0.5745,-1.2684,1.0527,0.01,0.9342
5450,x2,1,1.1720,0.4038,0.4006,2.0040,8.43,0.0037
5450,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5451,Intercept,1,-2.9589,0.3760,-3.7885,-2.2967,61.93,<.0001
5451,x1,1,0.8675,0.6059,-0.4827,1.9668,2.05,0.1522
5451,x2,1,0.5985,0.5123,-0.4254,1.6233,1.36,0.2428
5451,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
