isim,Parameter,DF,Estimate,StdErr,LowerLRCL,UpperLRCL,ChiSq,ProbChiSq
9209,x1,1,-0.3274,0.8772,-2.5509,1.1347,0.14,0.7090
9209,x2,1,0.2234,0.4433,-0.6940,1.0691,0.25,0.6142
9209,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
9210,Intercept,1,-2.2034,0.2711,-2.7860,-1.7150,66.06,<.0001
9210,x1,1,-1.8102,1.4227,-6.5830,0.1768,1.62,0.2032
9210,x2,1,0.3004,0.4336,-0.5884,1.1366,0.48,0.4884
9210,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
9211,Intercept,1,-2.4018,0.3073,-3.0709,-1.8542,61.09,<.0001
9211,x1,1,-1.3957,1.4298,-6.1736,0.6197,0.95,0.3290
9211,x2,1,0.3699,0.4734,-0.5967,1.2918,0.61,0.4346
9211,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
9212,Intercept,1,-3.3085,0.4692,-4.3931,-2.5105,49.72,<.0001
9212,x1,1,-1.1638,1.4434,-5.9698,0.8974,0.65,0.4201
9212,x2,1,1.2142,0.5920,0.0807,2.4674,4.21,0.0403
9212,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
9213,Intercept,1,-2.1343,0.2630,-2.6973,-1.6590,65.86,<.0001
9213,x1,1,-0.3807,0.6734,-1.9812,0.7699,0.32,0.5718
9213,x2,1,0.3202,0.3985,-0.4820,1.0983,0.65,0.4217
9213,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
9214,Intercept,1,-2.8740,0.4248,-3.8388,-2.1418,45.78,<.0001
9214,x1,1,-0.7759,0.8709,-2.9845,0.6733,0.79,0.3730
9214,x2,1,0.8009,0.5493,-0.2610,1.9427,2.13,0.1449
9214,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
9215,Intercept,1,-2.4870,0.3228,-3.1937,-1.9142,59.34,<.0001
9215,x1,1,-1.1474,1.4305,-5.9134,0.8785,0.64,0.4225
9215,x2,1,0.2903,0.5032,-0.7439,1.2677,0.33,0.5640
9215,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
9216,Intercept,1,-2.2833,0.2823,-2.8924,-1.7764,65.41,<.0001
9216,x1,1,-0.6117,0.8813,-2.8313,0.8648,0.48,0.4876
9216,x2,1,-0.1536,0.4950,-1.1906,0.7828,0.10,0.7563
9216,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
9217,Intercept,1,-2.4024,0.3078,-3.0728,-1.8541,60.93,<.0001
9217,x1,1,-2.0843,1.4279,-6.8956,-0.0982,2.13,0.1444
9217,x2,1,0.8263,0.4095,0.0271,1.6540,4.07,0.0436
9217,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
9218,Intercept,1,-2.4111,0.3079,-3.0817,-1.8628,61.34,<.0001
9218,x1,1,-1.4135,1.4397,-6.2296,0.6230,0.96,0.3262
9218,x2,1,0.3943,0.4590,-0.5334,1.2958,0.74,0.3903
9218,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
9219,Intercept,1,-2.7520,0.3420,-3.5062,-2.1489,64.76,<.0001
9219,x1,1,-2.0455,1.4274,-6.8571,-0.0617,2.05,0.1518
9219,x2,1,1.4499,0.4300,0.6263,2.3373,11.37,0.0007
9219,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
9220,Intercept,1,-2.5917,0.3413,-3.3437,-1.9895,57.68,<.0001
9220,x1,1,-2.0353,1.4274,-6.8114,-0.0288,2.03,0.1539
9220,x2,1,0.7219,0.4803,-0.2350,1.6820,2.26,0.1328
9220,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
9221,Intercept,1,-2.1062,0.2533,-2.6474,-1.6475,69.12,<.0001
9221,x1,1,-1.6844,1.4206,-6.4904,0.2721,1.41,0.2357
9221,x2,1,0.7697,0.3427,0.0988,1.4548,5.04,0.0247
9221,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
9222,Intercept,1,-2.4005,0.2818,-3.0084,-1.8945,72.57,<.0001
9222,x1,1,-1.7839,1.4238,-6.5705,0.1993,1.57,0.2102
9222,x2,1,0.8815,0.4153,0.0477,1.6979,4.51,0.0338
9222,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
9223,Intercept,1,-2.5749,0.3238,-3.2843,-2.0009,63.25,<.0001
9223,x1,1,-1.7662,1.4348,-6.5894,0.2441,1.52,0.2183
9223,x2,1,1.0610,0.4368,0.2044,1.9427,5.90,0.0151
9223,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
9224,Intercept,1,-2.1454,0.2817,-2.7532,-1.6395,57.99,<.0001
9224,x1,1,-2.0927,1.4215,-6.8775,-0.1185,2.17,0.1410
9224,x2,1,0.4371,0.4053,-0.3713,1.2384,1.16,0.2809
9224,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
9225,Intercept,1,-1.9642,0.2710,-2.5462,-1.4759,52.55,<.0001
9225,x1,1,-2.0570,1.4145,-6.8270,-0.1042,2.11,0.1459
9225,x2,1,0.2046,0.3888,-0.5705,0.9721,0.28,0.5987
9225,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
9226,Intercept,1,-2.7545,0.3412,-3.5064,-2.1524,65.18,<.0001
9226,x1,1,-1.5593,1.4245,-6.3345,0.4351,1.20,0.2737
9226,x2,1,0.7113,0.4675,-0.2117,1.6529,2.31,0.1282
9226,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
9227,Intercept,1,-2.4611,0.2946,-3.0998,-1.9344,69.80,<.0001
9227,x1,1,-1.2543,1.4528,-6.0978,0.8258,0.75,0.3879
9227,x2,1,0.5816,0.4682,-0.3814,1.4861,1.54,0.2141
9227,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
9228,Intercept,1,-2.6854,0.3240,-3.3952,-2.1110,68.71,<.0001
9228,x1,1,-0.0365,0.8824,-2.2668,1.4429,0.00,0.9670
9228,x2,1,0.5904,0.4834,-0.3874,1.5409,1.49,0.2219
9228,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
9229,Intercept,1,-2.3556,0.2825,-2.9654,-1.8485,69.53,<.0001
9229,x1,1,-1.0681,0.8680,-3.2839,0.3647,1.51,0.2185
9229,x2,1,0.6697,0.4265,-0.1911,1.5039,2.47,0.1164
9229,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
9230,Intercept,1,-2.7317,0.3642,-3.5415,-2.0935,56.25,<.0001
9230,x1,1,-1.5300,1.4297,-6.3491,0.4597,1.15,0.2846
9230,x2,1,1.1651,0.4481,0.3144,2.1001,6.76,0.0093
9230,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
9231,Intercept,1,-2.3510,0.2935,-2.9868,-1.8257,64.15,<.0001
9231,x1,1,-1.2551,1.4191,-6.0310,0.7144,0.78,0.3765
9231,x2,1,0.6199,0.4132,-0.2003,1.4417,2.25,0.1336
9231,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
9232,Intercept,1,-2.5576,0.3226,-3.2635,-1.9851,62.85,<.0001
9232,x1,1,-1.7797,1.4220,-6.5338,0.2168,1.57,0.2107
9232,x2,1,0.5110,0.4823,-0.4679,1.4577,1.12,0.2894
9232,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
9233,Intercept,1,-2.3925,0.2822,-3.0018,-1.8859,71.85,<.0001
9233,x1,1,-1.9040,1.4436,-6.7224,0.1485,1.74,0.1872
9233,x2,1,0.5636,0.4595,-0.3850,1.4464,1.50,0.2200
9233,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
9234,Intercept,1,-2.3290,0.2714,-2.9124,-1.8402,73.64,<.0001
9234,x1,1,-1.7950,1.4271,-6.5975,0.1929,1.58,0.2085
9234,x2,1,0.7361,0.3989,-0.0630,1.5204,3.40,0.0650
9234,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
9235,Intercept,1,-2.9142,0.3907,-3.7911,-2.2348,55.64,<.0001
9235,x1,1,-0.5642,1.4633,-5.3718,1.5840,0.15,0.6998
9235,x2,1,0.2240,0.6080,-1.0415,1.4098,0.14,0.7126
9235,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
9236,Intercept,1,-2.4472,0.3075,-3.1168,-1.8992,63.33,<.0001
9236,x1,1,-1.3612,1.4323,-6.1559,0.6551,0.90,0.3419
9236,x2,1,0.4459,0.4579,-0.4792,1.3453,0.95,0.3302
9236,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
9237,Intercept,1,-2.7817,0.3629,-3.5877,-2.1452,58.75,<.0001
9237,x1,1,-1.6453,1.4272,-6.4081,0.3692,1.33,0.2490
9237,x2,1,0.8084,0.5103,-0.2103,1.8312,2.51,0.1132
9237,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
9238,Intercept,1,-3.4177,0.4695,-4.5033,-2.6193,52.98,<.0001
9238,x1,1,-1.6891,1.4296,-6.4985,0.3066,1.40,0.2374
9238,x2,1,2.1811,0.5415,1.1898,3.3666,16.23,<.0001
9238,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
9239,Intercept,1,-2.4423,0.3072,-3.1109,-1.8948,63.22,<.0001
9239,x1,1,-1.5273,1.4215,-6.3038,0.4525,1.15,0.2826
9239,x2,1,0.7496,0.4324,-0.1095,1.6107,3.01,0.0830
9239,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
9240,Intercept,1,-2.9684,0.3915,-3.8477,-2.2877,57.47,<.0001
9240,x1,1,-0.0970,0.8768,-2.3219,1.3651,0.01,0.9119
9240,x2,1,0.9292,0.5169,-0.0781,1.9905,3.23,0.0722
9240,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
9241,Intercept,1,-2.5515,0.3224,-3.2567,-1.9791,62.62,<.0001
9241,x1,1,-0.1471,1.4185,-4.8699,1.8537,0.01,0.9174
9241,x2,1,0.1184,0.5268,-0.9833,1.1280,0.05,0.8222
9241,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
9242,Intercept,1,-2.4127,0.2944,-3.0509,-1.8862,67.17,<.0001
9242,x1,1,-2.1145,1.4294,-6.9393,-0.1300,2.19,0.1391
9242,x2,1,0.9735,0.3881,0.2186,1.7582,6.29,0.0121
9242,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
9243,Intercept,1,-2.7890,0.3623,-3.5927,-2.1530,59.25,<.0001
9243,x1,1,-0.7102,1.4219,-5.4129,1.3187,0.25,0.6175
9243,x2,1,0.1769,0.5843,-1.0518,1.3013,0.09,0.7621
9243,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
9244,Intercept,1,-2.9948,0.4251,-3.9614,-2.2629,49.64,<.0001
9244,x1,1,-2.1394,1.4345,-6.9570,-0.1268,2.22,0.1358
9244,x2,1,1.3627,0.5161,0.3912,2.4592,6.97,0.0083
9244,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
9245,Intercept,1,-2.5163,0.3072,-3.1851,-1.9688,67.09,<.0001
9245,x1,1,-1.2703,1.4307,-6.0391,0.7546,0.79,0.3746
9245,x2,1,0.3617,0.4936,-0.6590,1.3128,0.54,0.4637
9245,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
9246,Intercept,1,-2.5995,0.3238,-3.3086,-2.0253,64.47,<.0001
9246,x1,1,-0.4889,0.8839,-2.7165,0.9961,0.31,0.5801
9246,x2,1,0.5192,0.4995,-0.5006,1.4932,1.08,0.2987
9246,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
9247,Intercept,1,-2.7735,0.3639,-3.5826,-2.1357,58.08,<.0001
9247,x1,1,-1.8464,1.4336,-6.6568,0.1667,1.66,0.1978
9247,x2,1,1.0420,0.4755,0.1188,2.0165,4.80,0.0284
9247,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
9248,Intercept,1,-3.1280,0.4251,-4.0944,-2.3958,54.14,<.0001
9248,x1,1,-0.2956,0.8885,-2.5280,1.2063,0.11,0.7393
9248,x2,1,0.9918,0.5704,-0.1275,2.1636,3.02,0.0821
9248,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
9249,Intercept,1,-2.3996,0.2942,-3.0374,-1.8734,66.52,<.0001
9249,x1,1,-1.8455,1.4324,-6.6622,0.1574,1.66,0.1976
9249,x2,1,0.8551,0.4152,0.0309,1.6808,4.24,0.0395
9249,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
9250,Intercept,1,-2.4911,0.3074,-3.1605,-1.9434,65.68,<.0001
9250,x1,1,-1.9526,1.4275,-6.7411,0.0464,1.87,0.1714
9250,x2,1,0.8281,0.4442,-0.0612,1.7071,3.48,0.0623
9250,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
9251,Intercept,1,-2.3409,0.2718,-2.9249,-1.8511,74.17,<.0001
9251,x1,1,-0.2100,0.8619,-2.4067,1.2087,0.06,0.8075
9251,x2,1,0.2532,0.4599,-0.7001,1.1303,0.30,0.5819
9251,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
9252,Intercept,1,-2.0867,0.2456,-2.6100,-1.6410,72.18,<.0001
9252,x1,1,-1.4900,1.4405,-6.2906,0.5581,1.07,0.3010
9252,x2,1,-0.0718,0.4597,-1.0458,0.7871,0.02,0.8758
9252,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
9253,Intercept,1,-2.6842,0.3237,-3.3934,-2.1103,68.77,<.0001
9253,x1,1,-1.4402,1.4510,-6.2632,0.6434,0.99,0.3209
9253,x2,1,0.6189,0.5064,-0.4231,1.6019,1.49,0.2216
9253,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
9254,Intercept,1,-2.0706,0.2623,-2.6324,-1.5968,62.34,<.0001
9254,x1,1,-1.1089,0.8410,-3.2899,0.2420,1.74,0.1873
9254,x2,1,0.5851,0.3715,-0.1509,1.3210,2.48,0.1153
9254,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
9255,Intercept,1,-2.4623,0.3068,-3.1297,-1.9151,64.40,<.0001
9255,x1,1,-1.5582,1.4165,-6.2652,0.4435,1.21,0.2713
9255,x2,1,-0.0285,0.5529,-1.2165,1.0054,0.00,0.9589
9255,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
9256,Intercept,1,-2.0990,0.2530,-2.6392,-1.6407,68.83,<.0001
9256,x1,1,-1.3269,1.4158,-6.0808,0.6419,0.88,0.3487
9256,x2,1,0.0897,0.4395,-0.8280,0.9223,0.04,0.8383
9256,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
9257,Intercept,1,-2.5465,0.3410,-3.2978,-1.9446,55.76,<.0001
9257,x1,1,-1.6623,1.4218,-6.4286,0.3256,1.37,0.2423
9257,x2,1,0.6433,0.4670,-0.2788,1.5837,1.90,0.1684
9257,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
9258,Intercept,1,-2.7414,0.3629,-3.5473,-2.1050,57.08,<.0001
9258,x1,1,-1.4517,1.4331,-6.2028,0.5953,1.03,0.3111
9258,x2,1,0.3533,0.5535,-0.7848,1.4370,0.41,0.5233
9258,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
9259,Intercept,1,-2.9565,0.3905,-3.8329,-2.2774,57.34,<.0001
9259,x1,1,-1.4123,1.4389,-6.2086,0.6334,0.96,0.3263
9259,x2,1,0.9199,0.5316,-0.1300,2.0003,2.99,0.0836
9259,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
9260,Intercept,1,-2.5663,0.3409,-3.3172,-1.9645,56.67,<.0001
9260,x1,1,-1.6673,1.4173,-6.4339,0.3004,1.38,0.2394
9260,x2,1,0.6545,0.4400,-0.1969,1.5550,2.21,0.1369
9260,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
9261,Intercept,1,-2.4258,0.2940,-3.0630,-1.8998,68.06,<.0001
9261,x1,1,-0.8468,1.4488,-5.6482,1.2382,0.34,0.5589
9261,x2,1,-0.0400,0.5143,-1.1270,0.9312,0.01,0.9380
9261,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
9262,Intercept,1,-2.7944,0.3914,-3.6732,-2.1137,50.97,<.0001
9262,x1,1,0.0369,0.7052,-1.6061,1.2789,0.00,0.9582
9262,x2,1,0.8951,0.5118,-0.0968,1.9493,3.06,0.0803
9262,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
9263,Intercept,1,-2.9698,0.4255,-3.9377,-2.2373,48.71,<.0001
9263,x1,1,-2.1753,1.4405,-7.0071,-0.1441,2.28,0.1310
9263,x2,1,1.2119,0.5248,0.2171,2.3211,5.33,0.0209
9263,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
9264,Intercept,1,-2.6447,0.3237,-3.3538,-2.0709,66.77,<.0001
9264,x1,1,-1.7878,1.4410,-6.6069,0.2529,1.54,0.2147
9264,x2,1,0.8630,0.4699,-0.0806,1.7932,3.37,0.0662
9264,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
9265,Intercept,1,-1.9994,0.2621,-2.5610,-1.5262,58.21,<.0001
9265,x1,1,-2.0585,1.4310,-6.8730,-0.0607,2.07,0.1503
9265,x2,1,0.2367,0.3931,-0.5539,1.0058,0.36,0.5470
9265,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
9266,Intercept,1,-2.6908,0.3641,-3.5002,-2.0528,54.62,<.0001
9266,x1,1,-2.1094,1.4330,-6.9245,-0.1020,2.17,0.1410
9266,x2,1,1.0185,0.4672,0.1176,1.9811,4.75,0.0292
9266,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
9267,Intercept,1,-2.8567,0.3624,-3.6606,-2.2207,62.15,<.0001
9267,x1,1,-0.5039,1.4174,-5.2366,1.4870,0.13,0.7222
9267,x2,1,0.8474,0.5085,-0.1686,1.8658,2.78,0.0956
9267,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
9268,Intercept,1,-2.8973,0.3909,-3.7749,-2.2176,54.94,<.0001
9268,x1,1,-2.1823,1.4345,-6.9942,-0.1660,2.31,0.1282
9268,x2,1,1.2689,0.4964,0.3155,2.3003,6.53,0.0106
9268,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
9269,Intercept,1,-2.5400,0.3237,-3.2490,-1.9661,61.59,<.0001
9269,x1,1,-2.0410,1.4265,-6.8577,-0.0645,2.05,0.1525
9269,x2,1,1.0778,0.4057,0.3012,1.9130,7.06,0.0079
9269,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
9270,Intercept,1,-2.7832,0.3635,-3.5909,-2.1460,58.63,<.0001
9270,x1,1,-1.5309,1.4281,-6.3224,0.4692,1.15,0.2837
9270,x2,1,0.9597,0.4744,0.0387,1.9320,4.09,0.0431
9270,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
9271,Intercept,1,-2.8042,0.3641,-3.6134,-2.1658,59.30,<.0001
9271,x1,1,-0.6652,0.8604,-2.8665,0.7477,0.60,0.4395
9271,x2,1,1.1028,0.4804,0.1678,2.0846,5.27,0.0217
9271,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
9272,Intercept,1,-2.4800,0.3071,-3.1485,-1.9326,65.21,<.0001
9272,x1,1,-1.7037,1.4207,-6.4776,0.2741,1.44,0.2304
9272,x2,1,0.8158,0.4323,-0.0431,1.6766,3.56,0.0591
9272,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
9273,Intercept,1,-2.1070,0.2621,-2.6686,-1.6338,64.64,<.0001
9273,x1,1,-1.7105,1.4351,-6.5246,0.3059,1.42,0.2333
9273,x2,1,0.2234,0.4154,-0.6241,1.0263,0.29,0.5907
9273,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
9274,Intercept,1,-2.6974,0.3635,-3.5051,-2.0602,55.07,<.0001
9274,x1,1,-2.0497,1.4229,-6.8434,-0.0745,2.08,0.1497
9274,x2,1,1.1516,0.4467,0.3036,2.0836,6.65,0.0099
9274,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
9275,Intercept,1,-2.4193,0.3075,-3.0890,-1.8713,61.89,<.0001
9275,x1,1,-1.8060,1.4233,-6.6060,0.1670,1.61,0.2045
9275,x2,1,0.9472,0.4028,0.1648,1.7644,5.53,0.0187
9275,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
9276,Intercept,1,-2.3050,0.2940,-2.9421,-1.7792,61.49,<.0001
9276,x1,1,-1.4674,1.4290,-6.2681,0.5303,1.05,0.3045
9276,x2,1,0.4514,0.4241,-0.3959,1.2902,1.13,0.2872
9276,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
9277,Intercept,1,-2.5703,0.3233,-3.2785,-1.9969,63.19,<.0001
9277,x1,1,-1.4967,1.4285,-6.2994,0.4981,1.10,0.2948
9277,x2,1,0.8345,0.4358,-0.0199,1.7142,3.67,0.0555
9277,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
9278,Intercept,1,-3.1897,0.4264,-4.1560,-2.4534,55.97,<.0001
9278,x1,1,-0.0735,0.6827,-1.6823,1.1087,0.01,0.9142
9278,x2,1,1.4340,0.5164,0.4605,2.5287,7.71,0.0055
9278,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
9279,Intercept,1,-2.2327,0.2937,-2.8692,-1.7072,57.78,<.0001
9279,x1,1,-1.7187,1.4198,-6.5108,0.2433,1.47,0.2261
9279,x2,1,0.4877,0.3866,-0.2642,1.2693,1.59,0.2071
9279,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
9280,Intercept,1,-2.5685,0.3227,-3.2748,-1.9959,63.35,<.0001
9280,x1,1,-1.5139,1.4300,-6.2635,0.5194,1.12,0.2897
9280,x2,1,0.3350,0.5284,-0.7686,1.3483,0.40,0.5260
9280,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
9281,Intercept,1,-2.4720,0.3080,-3.1430,-1.9233,64.40,<.0001
9281,x1,1,-1.8629,1.4318,-6.6873,0.1329,1.69,0.1932
9281,x2,1,0.9994,0.4102,0.1988,1.8283,5.94,0.0148
9281,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
9282,Intercept,1,-2.7372,0.3417,-3.4906,-2.1344,64.16,<.0001
9282,x1,1,-1.6358,1.4351,-6.4357,0.3902,1.30,0.2543
9282,x2,1,0.7907,0.4816,-0.1689,1.7535,2.70,0.1006
9282,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
9283,Intercept,1,-1.9763,0.2384,-2.4829,-1.5427,68.72,<.0001
9283,x1,1,-1.5454,1.4277,-6.3350,0.4527,1.17,0.2791
9283,x2,1,0.1283,0.4148,-0.7332,0.9154,0.10,0.7571
9283,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
9284,Intercept,1,-2.5839,0.3237,-3.2926,-2.0095,63.70,<.0001
9284,x1,1,-1.0669,0.8385,-3.2450,0.2768,1.62,0.2032
9284,x2,1,1.1461,0.4017,0.3793,1.9748,8.14,0.0043
9284,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
9285,Intercept,1,-2.4010,0.2940,-3.0381,-1.8752,66.71,<.0001
9285,x1,1,-2.1756,1.4293,-6.9774,-0.1771,2.32,0.1280
9285,x2,1,0.7537,0.4242,-0.0938,1.5926,3.16,0.0756
9285,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
9286,Intercept,1,-2.4961,0.3075,-3.1657,-1.9483,65.91,<.0001
9286,x1,1,-1.9285,1.4312,-6.7199,0.0849,1.82,0.1778
9286,x2,1,0.7873,0.4577,-0.1374,1.6864,2.96,0.0855
9286,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
9287,Intercept,1,-2.2485,0.2716,-2.8325,-1.7595,68.54,<.0001
9287,x1,1,-1.9213,1.4286,-6.7371,0.0649,1.81,0.1786
9287,x2,1,0.5296,0.3833,-0.2299,1.2902,1.91,0.1671
9287,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
9288,Intercept,1,-2.5810,0.3234,-3.2894,-2.0075,63.69,<.0001
9288,x1,1,-2.1016,1.4363,-6.9065,-0.0736,2.14,0.1434
9288,x2,1,0.9159,0.4691,-0.0259,1.8447,3.81,0.0509
9288,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
9289,Intercept,1,-2.7370,0.3240,-3.4469,-2.1626,71.37,<.0001
9289,x1,1,-1.3597,1.4656,-6.2047,0.7788,0.86,0.3536
9289,x2,1,0.5472,0.5340,-0.5713,1.5694,1.05,0.3054
9289,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
9290,Intercept,1,-2.0787,0.2385,-2.5856,-1.6448,75.93,<.0001
9290,x1,1,-1.5567,1.4270,-6.3661,0.4263,1.19,0.2753
9290,x2,1,0.4348,0.3685,-0.3093,1.1509,1.39,0.2381
9290,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
9291,Intercept,1,-2.2394,0.2721,-2.8239,-1.7489,67.71,<.0001
9291,x1,1,-0.5466,0.8382,-2.7195,0.7995,0.43,0.5143
9291,x2,1,0.6596,0.3906,-0.1185,1.4309,2.85,0.0913
9291,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
9292,Intercept,1,-2.4462,0.3071,-3.1145,-1.8988,63.45,<.0001
9292,x1,1,-1.4977,1.4242,-6.2603,0.5025,1.11,0.2930
9292,x2,1,0.4824,0.4726,-0.4826,1.4027,1.04,0.3074
9292,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
9293,Intercept,1,-2.1941,0.2533,-2.7353,-1.7355,75.02,<.0001
9293,x1,1,-1.4063,1.4339,-6.2011,0.6159,0.96,0.3267
9293,x2,1,0.1474,0.4414,-0.7735,0.9839,0.11,0.7384
9293,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
9294,Intercept,1,-2.1622,0.2619,-2.7234,-1.6892,68.16,<.0001
9294,x1,1,-2.2828,1.4243,-7.0864,-0.3078,2.57,0.1090
9294,x2,1,0.8354,0.3761,0.0873,1.5783,4.93,0.0264
9294,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
9295,Intercept,1,-2.4208,0.2941,-3.0583,-1.8948,67.75,<.0001
9295,x1,1,-2.3123,1.4321,-7.1226,-0.3064,2.61,0.1064
9295,x2,1,0.9703,0.4246,0.1219,1.8099,5.22,0.0223
9295,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
9296,Intercept,1,-2.3064,0.2719,-2.8906,-1.8164,71.94,<.0001
9296,x1,1,-0.4705,0.8576,-2.6609,0.9363,0.30,0.5833
9296,x2,1,0.3128,0.4582,-0.6365,1.1871,0.47,0.4948
9296,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
9297,Intercept,1,-2.2783,0.2815,-2.8853,-1.7726,65.50,<.0001
9297,x1,1,-1.6783,1.4157,-6.4460,0.2813,1.41,0.2358
9297,x2,1,0.6223,0.4045,-0.1849,1.4217,2.37,0.1240
9297,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
9298,Intercept,1,-2.5606,0.3071,-3.2290,-2.0132,69.53,<.0001
9298,x1,1,-1.3174,1.4200,-6.0895,0.6589,0.86,0.3536
9298,x2,1,0.9975,0.4322,0.1388,1.8581,5.33,0.0210
9298,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
9299,Intercept,1,-2.3369,0.2824,-2.9464,-1.8301,68.50,<.0001
9299,x1,1,-1.7250,1.4369,-6.5502,0.2933,1.44,0.2300
9299,x2,1,0.6253,0.4171,-0.2126,1.4451,2.25,0.1339
9299,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
9300,Intercept,1,-2.4406,0.3083,-3.1124,-1.8915,62.67,<.0001
9300,x1,1,-1.8366,1.4454,-6.6788,0.2103,1.61,0.2038
9300,x2,1,0.5643,0.4469,-0.3315,1.4482,1.59,0.2067
9300,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
